Date,Open,High,Low,Close,Adj Close,Volume
2020-12-23 00:00:00-05:00,368.2799987792969,369.6199951171875,367.2200012207031,367.57000732421875,358.5830993652344,46201400
2020-12-24 00:00:00-05:00,368.0799865722656,369.0299987792969,367.45001220703125,369.0,359.9781188964844,26457900
2020-12-28 00:00:00-05:00,371.739990234375,372.5899963378906,371.07000732421875,372.1700134277344,363.0706481933594,39000400
2020-12-29 00:00:00-05:00,373.80999755859375,374.0,370.8299865722656,371.4599914550781,362.3780212402344,53680500
2020-12-30 00:00:00-05:00,372.3399963378906,373.1000061035156,371.57000732421875,371.989990234375,362.89501953125,49455300
2020-12-31 00:00:00-05:00,371.7799987792969,374.6600036621094,371.2300109863281,373.8800048828125,364.7388610839844,78520700
2021-01-04 00:00:00-05:00,375.30999755859375,375.45001220703125,364.82000732421875,368.7900085449219,359.7732849121094,110210800
2021-01-05 00:00:00-05:00,368.1000061035156,372.5,368.04998779296875,371.3299865722656,362.25115966796875,66426200
2021-01-06 00:00:00-05:00,369.7099914550781,376.9800109863281,369.1199951171875,373.54998779296875,364.4168395996094,107997700
2021-01-07 00:00:00-05:00,376.1000061035156,379.8999938964844,375.9100036621094,379.1000061035156,369.8312072753906,68766800
2021-01-08 00:00:00-05:00,380.5899963378906,381.489990234375,377.1000061035156,381.260009765625,371.9383850097656,71677200
2021-01-11 00:00:00-05:00,377.8500061035156,380.5799865722656,377.7200012207031,378.69000244140625,369.43121337890625,51034700
2021-01-12 00:00:00-05:00,378.8900146484375,379.8599853515625,376.3599853515625,378.7699890136719,369.50921630859375,52547700
2021-01-13 00:00:00-05:00,378.69000244140625,380.8599853515625,377.8500061035156,379.7900085449219,370.50433349609375,45303600
2021-01-14 00:00:00-05:00,380.5899963378906,381.1300048828125,378.1000061035156,378.4599914550781,369.206787109375,49989100
2021-01-15 00:00:00-05:00,376.7200012207031,377.5799865722656,373.70001220703125,375.70001220703125,366.5143127441406,107160000
2021-01-19 00:00:00-05:00,378.3399963378906,379.2300109863281,376.75,378.6499938964844,369.3921813964844,51233300
2021-01-20 00:00:00-05:00,381.1099853515625,384.7900085449219,380.69000244140625,383.8900146484375,374.50408935546875,61836100
2021-01-21 00:00:00-05:00,384.489990234375,384.95001220703125,383.25,384.239990234375,374.845458984375,47840100
2021-01-22 00:00:00-05:00,382.25,384.1300048828125,381.8399963378906,382.8800048828125,373.5187683105469,52860500
2021-01-25 00:00:00-05:00,383.6700134277344,384.7699890136719,378.4599914550781,384.3900146484375,374.9918212890625,70402000
2021-01-26 00:00:00-05:00,385.4100036621094,385.8500061035156,383.5400085449219,383.7900085449219,374.4065246582031,42665300
2021-01-27 00:00:00-05:00,380.2200012207031,380.32000732421875,372.010009765625,374.4100036621094,365.255859375,123351100
2021-01-28 00:00:00-05:00,376.3599853515625,381.92999267578125,375.8900146484375,377.6300048828125,368.39715576171875,94198100
2021-01-29 00:00:00-05:00,375.6300048828125,376.6700134277344,368.2699890136719,370.07000732421875,361.0220031738281,126765100
2021-02-01 00:00:00-05:00,373.7200012207031,377.3399963378906,370.3800048828125,376.2300109863281,367.0313415527344,75817600
2021-02-02 00:00:00-05:00,379.6499938964844,383.2200012207031,376.32000732421875,381.54998779296875,372.2212829589844,64450700
2021-02-03 00:00:00-05:00,382.44000244140625,383.70001220703125,380.4800109863281,381.8500061035156,372.513916015625,52427100
2021-02-04 00:00:00-05:00,382.9599914550781,386.239990234375,381.9700012207031,386.19000244140625,376.7478332519531,47142600
2021-02-05 00:00:00-05:00,388.20001220703125,388.4700012207031,386.1400146484375,387.7099914550781,378.23065185546875,48669800
2021-02-08 00:00:00-05:00,389.2699890136719,390.55999755859375,388.3500061035156,390.510009765625,380.96221923828125,38365200
2021-02-09 00:00:00-05:00,389.6099853515625,390.8900146484375,389.1700134277344,390.25,380.7085876464844,35551100
2021-02-10 00:00:00-05:00,392.1199951171875,392.2799987792969,387.5,390.0799865722656,380.542724609375,59154400
2021-02-11 00:00:00-05:00,391.239990234375,391.69000244140625,388.1000061035156,390.7099914550781,381.1573181152344,42913300
2021-02-12 00:00:00-05:00,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,383.0401611328125,50593300
2021-02-16 00:00:00-05:00,393.9599914550781,394.1700134277344,391.5299987792969,392.29998779296875,382.7084045410156,50972400
2021-02-17 00:00:00-05:00,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,382.7962646484375,52290600
2021-02-18 00:00:00-05:00,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,381.1670837402344,59712800
2021-02-19 00:00:00-05:00,392.07000732421875,392.3800048828125,389.54998779296875,390.0299987792969,380.49395751953125,83241000
2021-02-22 00:00:00-05:00,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,377.5672912597656,67414200
2021-02-23 00:00:00-05:00,384.6600036621094,388.95001220703125,380.20001220703125,387.5,378.0257873535156,107284100
2021-02-24 00:00:00-05:00,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,382.19140625,72433900
2021-02-25 00:00:00-05:00,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,372.982177734375,146670500
2021-02-26 00:00:00-05:00,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,371.060302734375,152701600
2021-03-01 00:00:00-05:00,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,380.0549621582031,105348800
2021-03-02 00:00:00-05:00,389.82000732421875,390.07000732421875,386.0,386.5400085449219,377.0892639160156,79595300
2021-03-03 00:00:00-05:00,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,372.0944519042969,119940200
2021-03-04 00:00:00-05:00,381.2200012207031,384.0,371.8800048828125,376.70001220703125,367.4898681640625,183433000
2021-03-05 00:00:00-05:00,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,374.25042724609375,152039600
2021-03-08 00:00:00-05:00,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,372.38714599609375,123149200
2021-03-09 00:00:00-05:00,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,377.703857421875,113633600
2021-03-10 00:00:00-05:00,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,380.0549621582031,109899400
2021-03-11 00:00:00-05:00,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,383.9083557128906,86245000
2021-03-12 00:00:00-05:00,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,384.4253845214844,64653600
2021-03-15 00:00:00-04:00,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,386.71795654296875,73427200
2021-03-16 00:00:00-04:00,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,386.23016357421875,73722500
2021-03-17 00:00:00-04:00,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,387.54718017578125,97959300
2021-03-18 00:00:00-04:00,394.4800109863281,396.7200012207031,390.75,391.4800109863281,381.90850830078125,115349100
2021-03-19 00:00:00-04:00,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,381.2018737792969,113624500
2021-03-22 00:00:00-04:00,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,384.2457580566406,73778600
2021-03-23 00:00:00-04:00,391.9100036621094,393.4599914550781,388.6600036621094,389.5,381.221435546875,90686600
2021-03-24 00:00:00-04:00,391.0,392.75,387.4700012207031,387.5199890136719,379.2834777832031,97588600
2021-03-25 00:00:00-04:00,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,381.4172058105469,116128600
2021-03-26 00:00:00-04:00,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,387.563720703125,114409100
2021-03-29 00:00:00-04:00,394.3999938964844,396.75,392.80999755859375,395.7799987792969,387.36798095703125,108107600
2021-03-30 00:00:00-04:00,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,386.3402404785156,76262200
2021-03-31 00:00:00-04:00,395.3399963378906,398.0,395.30999755859375,396.3299865722656,387.9062194824219,112734200
2021-04-01 00:00:00-04:00,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,392.0952453613281,99682900
2021-04-05 00:00:00-04:00,403.4599914550781,406.94000244140625,403.3800048828125,406.3599853515625,397.72308349609375,91684800
2021-04-06 00:00:00-04:00,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,397.4881896972656,62021000
2021-04-07 00:00:00-04:00,405.94000244140625,406.9599914550781,405.45001220703125,406.5899963378906,397.9481506347656,55836300
2021-04-08 00:00:00-04:00,407.92999267578125,408.5799865722656,406.92999267578125,408.5199890136719,399.8371276855469,57863100
2021-04-09 00:00:00-04:00,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,402.7440490722656,61104600
2021-04-12 00:00:00-04:00,410.8500061035156,411.92999267578125,410.20001220703125,411.6400146484375,402.8908996582031,56704900
2021-04-13 00:00:00-04:00,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,404.0849304199219,56551000
2021-04-14 00:00:00-04:00,412.8299865722656,413.9599914550781,410.8699951171875,411.45001220703125,402.70489501953125,61659900
2021-04-15 00:00:00-04:00,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,407.0309753417969,60229800
2021-04-16 00:00:00-04:00,417.25,417.9100036621094,415.7300109863281,417.260009765625,408.39141845703125,82037300
2021-04-19 00:00:00-04:00,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,406.3849792480469,78498500
2021-04-20 00:00:00-04:00,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,403.40960693359375,81851800
2021-04-21 00:00:00-04:00,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,407.2267150878906,66793000
2021-04-22 00:00:00-04:00,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,403.50750732421875,97582800
2021-04-23 00:00:00-04:00,412.8699951171875,418.25,412.7900085449219,416.739990234375,407.8824462890625,73209200
2021-04-26 00:00:00-04:00,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,408.7339172363281,52182400
2021-04-27 00:00:00-04:00,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,408.6458740234375,51303100
2021-04-28 00:00:00-04:00,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,408.5284118652344,51238900
2021-04-29 00:00:00-04:00,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,411.1318664550781,78544300
2021-04-30 00:00:00-04:00,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,408.4305114746094,85527000
2021-05-03 00:00:00-04:00,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,409.31146240234375,68128300
2021-05-04 00:00:00-04:00,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,406.7862854003906,101591200
2021-05-05 00:00:00-04:00,417.3800048828125,417.6300048828125,415.1499938964844,415.75,406.91351318359375,60162200
2021-05-06 00:00:00-04:00,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,410.1629638671875,74321400
2021-05-07 00:00:00-04:00,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,413.1481018066406,67733800
2021-05-10 00:00:00-04:00,422.5,422.739990234375,417.80999755859375,417.94000244140625,409.0569763183594,81852400
2021-05-11 00:00:00-04:00,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,405.40618896484375,116888000
2021-05-12 00:00:00-04:00,411.2300109863281,412.5899963378906,404.0,405.4100036621094,396.79327392578125,134811000
2021-05-13 00:00:00-04:00,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,401.5597229003906,106394000
2021-05-14 00:00:00-04:00,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,407.7257995605469,82201600
2021-05-17 00:00:00-04:00,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,406.6883850097656,65129200
2021-05-18 00:00:00-04:00,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,403.1844787597656,59810200
2021-05-19 00:00:00-04:00,406.9200134277344,411.04998779296875,405.3299865722656,410.8599853515625,402.1274108886719,106467100
2021-05-20 00:00:00-04:00,411.79998779296875,416.6300048828125,411.6700134277344,415.2799987792969,406.4534912109375,78022200
2021-05-21 00:00:00-04:00,416.8699951171875,418.20001220703125,414.45001220703125,414.94000244140625,406.1207275390625,76578700
2021-05-24 00:00:00-04:00,417.3399963378906,420.32000732421875,417.0799865722656,419.1700134277344,410.2608642578125,51376700
2021-05-25 00:00:00-04:00,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,409.3505554199219,57451400
2021-05-26 00:00:00-04:00,418.8699951171875,419.6099853515625,417.760009765625,419.07000732421875,410.1629638671875,43088600
2021-05-27 00:00:00-04:00,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,410.3782653808594,56707700
2021-05-28 00:00:00-04:00,420.9700012207031,421.25,419.7900085449219,420.0400085449219,411.1123046875,58520200
2021-06-01 00:00:00-04:00,422.57000732421875,422.7200012207031,419.20001220703125,419.6700134277344,410.75018310546875,54216600
2021-06-02 00:00:00-04:00,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,411.3961181640625,49097100
2021-06-03 00:00:00-04:00,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,409.86932373046875,58138800
2021-06-04 00:00:00-04:00,420.75,422.9200134277344,418.8399963378906,422.6000061035156,413.6178894042969,55938800
2021-06-07 00:00:00-04:00,422.5899963378906,422.7799987792969,421.19000244140625,422.19000244140625,413.2166442871094,51555000
2021-06-08 00:00:00-04:00,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,413.3047180175781,47134300
2021-06-09 00:00:00-04:00,423.17999267578125,423.260009765625,421.4100036621094,421.6499938964844,412.6881103515625,48436300
2021-06-10 00:00:00-04:00,422.9599914550781,424.6300048828125,421.54998779296875,423.6099853515625,414.6064453125,51020100
2021-06-11 00:00:00-04:00,424.20001220703125,424.42999267578125,422.82000732421875,424.30999755859375,415.2915344238281,45570800
2021-06-14 00:00:00-04:00,424.42999267578125,425.3699951171875,423.1000061035156,425.260009765625,416.22137451171875,42358500
2021-06-15 00:00:00-04:00,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,415.45794677734375,51508500
2021-06-16 00:00:00-04:00,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,413.1382751464844,80386100
2021-06-17 00:00:00-04:00,421.6700134277344,423.0199890136719,419.32000732421875,421.9700012207031,413.0013122558594,90949700
2021-06-18 00:00:00-04:00,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,407.4297180175781,118676300
2021-06-21 00:00:00-04:00,416.79998779296875,421.05999755859375,415.92999267578125,420.8599853515625,413.2624816894531,72822000
2021-06-22 00:00:00-04:00,420.8500061035156,424.0,420.0799865722656,423.1099853515625,415.4718322753906,57700300
2021-06-23 00:00:00-04:00,423.19000244140625,424.04998779296875,422.510009765625,422.6000061035156,414.9710693359375,49445400
2021-06-24 00:00:00-04:00,424.8900146484375,425.54998779296875,424.6199951171875,425.1000061035156,417.4259948730469,45110300
2021-06-25 00:00:00-04:00,425.8999938964844,427.0899963378906,425.54998779296875,426.6099853515625,418.9086608886719,58129500
2021-06-28 00:00:00-04:00,427.1700134277344,427.6499938964844,425.8900146484375,427.4700012207031,419.753173828125,53159600
2021-06-29 00:00:00-04:00,427.8800048828125,428.55999755859375,427.1300048828125,427.70001220703125,419.9790344238281,35970500
2021-06-30 00:00:00-04:00,427.2099914550781,428.7799987792969,427.17999267578125,428.05999755859375,420.33251953125,64827900
2021-07-01 00:00:00-04:00,428.8699951171875,430.6000061035156,428.79998779296875,430.42999267578125,422.6596984863281,53441000
2021-07-02 00:00:00-04:00,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,425.890380859375,57697700
2021-07-06 00:00:00-04:00,433.7799987792969,434.010009765625,430.010009765625,432.92999267578125,425.1145935058594,68710400
2021-07-07 00:00:00-04:00,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,426.6169738769531,63549500
2021-07-08 00:00:00-04:00,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,423.140869140625,97595200
2021-07-09 00:00:00-04:00,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,427.6578063964844,76238600
2021-07-12 00:00:00-04:00,435.42999267578125,437.3500061035156,434.9700012207031,437.0799865722656,429.189697265625,52889600
2021-07-13 00:00:00-04:00,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,427.7265625,52911300
2021-07-14 00:00:00-04:00,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,428.3648376464844,64130400
2021-07-15 00:00:00-04:00,434.80999755859375,435.5299987792969,432.7200012207031,434.75,426.9017639160156,55126400
2021-07-16 00:00:00-04:00,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,423.5533142089844,75874700
2021-07-19 00:00:00-04:00,426.19000244140625,431.4100036621094,421.9700012207031,424.9700012207031,417.2983093261719,147987000
2021-07-20 00:00:00-04:00,425.67999267578125,432.4200134277344,424.8299865722656,431.05999755859375,423.27838134765625,99608200
2021-07-21 00:00:00-04:00,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,426.7053527832031,64724400
2021-07-22 00:00:00-04:00,434.739990234375,435.7200012207031,433.69000244140625,435.4599914550781,427.5989074707031,47878500
2021-07-23 00:00:00-04:00,437.5199890136719,440.29998779296875,436.7900085449219,439.94000244140625,431.9980773925781,63766600
2021-07-26 00:00:00-04:00,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,433.0585632324219,43719200
2021-07-27 00:00:00-04:00,439.9100036621094,439.94000244140625,435.989990234375,439.010009765625,431.0848388671875,67397100
2021-07-28 00:00:00-04:00,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,430.9080810546875,52472400
2021-07-29 00:00:00-04:00,439.82000732421875,441.79998779296875,439.80999755859375,440.6499938964844,432.69525146484375,47435300
2021-07-30 00:00:00-04:00,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,430.5939025878906,68951200
2021-08-02 00:00:00-04:00,440.3399963378906,440.92999267578125,437.2099914550781,437.5899963378906,429.6904602050781,58783300
2021-08-03 00:00:00-04:00,438.44000244140625,441.2799987792969,436.1000061035156,441.1499938964844,433.18621826171875,58053900
2021-08-04 00:00:00-04:00,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,431.0553894042969,46732200
2021-08-05 00:00:00-04:00,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,433.7852478027344,38969700
2021-08-06 00:00:00-04:00,442.1000061035156,442.94000244140625,441.79998779296875,442.489990234375,434.50201416015625,46930000
2021-08-09 00:00:00-04:00,442.4599914550781,442.79998779296875,441.30999755859375,442.1300048828125,434.14849853515625,41222600
2021-08-10 00:00:00-04:00,442.6099853515625,443.44000244140625,441.8800048828125,442.67999267578125,434.6885986328125,43339300
2021-08-11 00:00:00-04:00,443.82000732421875,443.8800048828125,442.6199951171875,443.7799987792969,435.76873779296875,44034300
2021-08-12 00:00:00-04:00,443.6199951171875,445.260009765625,442.6600036621094,445.1099853515625,437.0746765136719,38909400
2021-08-13 00:00:00-04:00,445.5899963378906,445.94000244140625,445.07000732421875,445.9200134277344,437.8701171875,39470300
2021-08-16 00:00:00-04:00,444.5299987792969,447.1099853515625,442.8699951171875,446.9700012207031,438.9011535644531,73740000
2021-08-17 00:00:00-04:00,444.239990234375,444.9599914550781,440.8500061035156,444.0400085449219,436.0240478515625,92673900
2021-08-18 00:00:00-04:00,442.9599914550781,444.6300048828125,438.9200134277344,439.17999267578125,431.25177001953125,89351900
2021-08-19 00:00:00-04:00,436.2699890136719,441.1400146484375,436.1199951171875,439.8599853515625,431.91949462890625,92812200
2021-08-20 00:00:00-04:00,440.2300109863281,443.7099914550781,439.7099914550781,443.3599853515625,435.3562927246094,72008700
2021-08-23 00:00:00-04:00,445.1600036621094,448.2300109863281,443.44000244140625,447.260009765625,439.1859130859375,54973000
2021-08-24 00:00:00-04:00,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,439.88311767578125,38744700
2021-08-25 00:00:00-04:00,448.1700134277344,449.4599914550781,447.7699890136719,448.9100036621094,440.80615234375,40529700
2021-08-26 00:00:00-04:00,448.6099853515625,448.8599853515625,446.1600036621094,446.260009765625,438.2039489746094,57829600
2021-08-27 00:00:00-04:00,447.1199951171875,450.6499938964844,447.05999755859375,450.25,442.1219177246094,77235100
2021-08-30 00:00:00-04:00,450.9700012207031,453.07000732421875,450.7099914550781,452.2300109863281,444.0661926269531,48357400
2021-08-31 00:00:00-04:00,452.1300048828125,452.489990234375,450.9200134277344,451.55999755859375,443.40826416015625,59300200
2021-09-01 00:00:00-04:00,452.55999755859375,453.1099853515625,451.54998779296875,451.79998779296875,443.6439514160156,48721400
2021-09-02 00:00:00-04:00,453.32000732421875,454.04998779296875,451.9100036621094,453.19000244140625,445.0088806152344,42501000
2021-09-03 00:00:00-04:00,451.9800109863281,453.6300048828125,451.54998779296875,453.0799865722656,444.90081787109375,47170500
2021-09-07 00:00:00-04:00,452.7099914550781,452.80999755859375,450.739990234375,451.4599914550781,443.31005859375,51671500
2021-09-08 00:00:00-04:00,450.8900146484375,451.6700134277344,448.8599853515625,450.9100036621094,442.77008056640625,56181900
2021-09-09 00:00:00-04:00,450.70001220703125,452.57000732421875,448.7200012207031,448.9800109863281,440.8748779296875,57970400
2021-09-10 00:00:00-04:00,451.0400085449219,451.489990234375,445.30999755859375,445.44000244140625,437.39874267578125,89948200
2021-09-13 00:00:00-04:00,448.6400146484375,448.9200134277344,444.1099853515625,446.5799865722656,438.5181884765625,83738600
2021-09-14 00:00:00-04:00,448.1199951171875,448.3399963378906,443.2200012207031,444.1700134277344,436.1517028808594,78197100
2021-09-15 00:00:00-04:00,444.6199951171875,448.4100036621094,443.44000244140625,447.8800048828125,439.79473876953125,78792200
2021-09-16 00:00:00-04:00,447.32000732421875,448.3599853515625,444.0199890136719,447.1700134277344,439.0975341796875,77786700
2021-09-17 00:00:00-04:00,444.9200134277344,445.3699951171875,441.0199890136719,441.3999938964844,434.8202819824219,118425000
2021-09-20 00:00:00-04:00,434.8800048828125,436.55999755859375,428.8599853515625,434.0400085449219,427.5699768066406,166445500
2021-09-21 00:00:00-04:00,436.5299987792969,437.9100036621094,433.07000732421875,433.6300048828125,427.1661071777344,92526100
2021-09-22 00:00:00-04:00,436.04998779296875,440.0299987792969,433.75,437.8599853515625,431.3330078125,102350100
2021-09-23 00:00:00-04:00,439.8500061035156,444.8900146484375,439.6000061035156,443.17999267578125,436.57373046875,76396000
2021-09-24 00:00:00-04:00,441.44000244140625,444.6700134277344,441.2099914550781,443.9100036621094,437.2928771972656,62094800
2021-09-27 00:00:00-04:00,442.80999755859375,444.04998779296875,441.8999938964844,442.6400146484375,436.04180908203125,61371100
2021-09-28 00:00:00-04:00,439.69000244140625,440.0400085449219,432.94000244140625,433.7200012207031,427.2547912597656,130436300
2021-09-29 00:00:00-04:00,435.19000244140625,437.0400085449219,433.8500061035156,434.45001220703125,427.973876953125,82329200
2021-09-30 00:00:00-04:00,436.0199890136719,436.7699890136719,428.7799987792969,429.1400146484375,422.7430419921875,140506000
2021-10-01 00:00:00-04:00,430.9800109863281,436.0299987792969,427.2300109863281,434.239990234375,427.7669677734375,129240100
2021-10-04 00:00:00-04:00,433.0,433.9599914550781,426.3599853515625,428.6400146484375,422.2505187988281,128570000
2021-10-05 00:00:00-04:00,430.239990234375,435.489990234375,429.3900146484375,433.1000061035156,426.6440124511719,90682500
2021-10-06 00:00:00-04:00,429.2699890136719,435.1199951171875,427.5400085449219,434.8999938964844,428.4171447753906,113032200
2021-10-07 00:00:00-04:00,438.3900146484375,441.67999267578125,438.20001220703125,438.6600036621094,432.12109375,72437500
2021-10-08 00:00:00-04:00,439.4800109863281,439.8900146484375,437.19000244140625,437.8599853515625,431.3330078125,74557400
2021-10-11 00:00:00-04:00,437.1600036621094,440.260009765625,434.6199951171875,434.69000244140625,428.2102966308594,65233300
2021-10-12 00:00:00-04:00,435.6700134277344,436.1000061035156,432.7799987792969,433.6199951171875,427.15625,71181200
2021-10-13 00:00:00-04:00,434.7099914550781,436.04998779296875,431.5400085449219,435.17999267578125,428.6929931640625,72974000
2021-10-14 00:00:00-04:00,439.0799865722656,442.6600036621094,438.5799865722656,442.5,435.90386962890625,70236800
2021-10-15 00:00:00-04:00,444.75,446.260009765625,444.0899963378906,445.8699951171875,439.2236328125,66260200
2021-10-18 00:00:00-04:00,443.9700012207031,447.54998779296875,443.2699890136719,447.19000244140625,440.5239562988281,62213200
2021-10-19 00:00:00-04:00,448.9200134277344,450.7099914550781,448.2699890136719,450.6400146484375,443.92254638671875,46996800
2021-10-20 00:00:00-04:00,451.1300048828125,452.7300109863281,451.010009765625,452.4100036621094,445.6661682128906,49571600
2021-10-21 00:00:00-04:00,451.7699890136719,453.8299865722656,451.30999755859375,453.5899963378906,446.82855224609375,41305400
2021-10-22 00:00:00-04:00,453.1300048828125,454.6700134277344,451.04998779296875,453.1199951171875,446.3655700683594,58845100
2021-10-25 00:00:00-04:00,454.2799987792969,455.8999938964844,452.3900146484375,455.54998779296875,448.75933837890625,45214500
2021-10-26 00:00:00-04:00,457.20001220703125,458.489990234375,455.55999755859375,455.9599914550781,449.1632385253906,56075100
2021-10-27 00:00:00-04:00,456.45001220703125,457.1600036621094,453.8599853515625,453.94000244140625,447.1733703613281,72438000
2021-10-28 00:00:00-04:00,455.4599914550781,458.3999938964844,455.45001220703125,458.32000732421875,451.4880676269531,51437900
2021-10-29 00:00:00-04:00,455.8699951171875,459.55999755859375,455.55999755859375,459.25,452.4041748046875,70162400
2021-11-01 00:00:00-04:00,460.29998779296875,460.70001220703125,458.20001220703125,460.0400085449219,453.18243408203125,48433600
2021-11-02 00:00:00-04:00,460.2200012207031,462.2300109863281,460.0799865722656,461.8999938964844,455.0146789550781,48908400
2021-11-03 00:00:00-04:00,461.29998779296875,465.1499938964844,460.8299865722656,464.7200012207031,457.79266357421875,52509800
2021-11-04 00:00:00-04:00,465.3599853515625,467.0,464.989990234375,466.9100036621094,459.9500427246094,52847100
2021-11-05 00:00:00-04:00,469.2799987792969,470.6499938964844,466.9200134277344,468.5299987792969,461.5458984375,66390600
2021-11-08 00:00:00-05:00,469.70001220703125,470.2300109863281,468.20001220703125,468.92999267578125,461.93988037109375,50405200
2021-11-09 00:00:00-05:00,469.32000732421875,469.57000732421875,465.8800048828125,467.3800048828125,460.4129943847656,51149100
2021-11-10 00:00:00-05:00,465.5799865722656,467.3800048828125,462.0400085449219,463.6199951171875,456.7090759277344,69429700
2021-11-11 00:00:00-05:00,465.2099914550781,465.2900085449219,463.75,463.7699890136719,456.8568420410156,34848500
2021-11-12 00:00:00-05:00,465.1199951171875,467.8599853515625,464.1099853515625,467.2699890136719,460.30462646484375,53466700
2021-11-15 00:00:00-05:00,468.6400146484375,468.80999755859375,466.2300109863281,467.42999267578125,460.4622497558594,46980500
2021-11-16 00:00:00-05:00,467.1499938964844,470.489990234375,467.07000732421875,469.2799987792969,462.28466796875,48857500
2021-11-17 00:00:00-05:00,469.0,469.19000244140625,467.4800109863281,468.1400146484375,461.1617126464844,47858300
2021-11-18 00:00:00-05:00,469.239990234375,470.010009765625,466.3399963378906,469.7300109863281,462.7279968261719,50625600
2021-11-19 00:00:00-05:00,469.6099853515625,470.94000244140625,468.5,468.8900146484375,461.9004821777344,57315600
2021-11-22 00:00:00-05:00,470.8900146484375,473.5400085449219,467.3500061035156,467.57000732421875,460.6001892089844,72762000
2021-11-23 00:00:00-05:00,467.2200012207031,469.1000061035156,464.45001220703125,468.19000244140625,461.2109680175781,73206500
2021-11-24 00:00:00-05:00,466.05999755859375,469.57000732421875,465.19000244140625,469.44000244140625,462.4422912597656,61858800
